"","ciudad","TVIA","NVIA","Latitud","longitud","NOMBRE"
"1432","Madrid","CALLE","ARIZA                                             ","41,31088","-2,053553","Aragón"
"1433","Madrid","PLAZA","ARMILLA                                           ","37,1401","-3,617981","Andalucía"
"1434","Madrid","CALLE","AZPEITIA                                          ","43,1839","-2,265466","País Vasco"
"1435","Madrid","CALLE","BALAGUER                                          ","41,7897","0,805238","Cataluña"
"1436","Madrid","CALLE","BEIRE                                             ","42,45412","-1,621434","Navarra, Comunidad Foral de"
"1437","Madrid","CALLE","BERANGO                                           ","43,3659","-2,996356","País Vasco"
"1438","Madrid","CALLE","BIOTA                                             ","42,26216","-1,18699","Aragón"
"1439","Madrid","CALLE","BOADA                                             ","40,81601","-6,305747","Castilla y León"
"1440","Madrid","CTRA ","BOADILLA DEL MONTE                                ","40,40525","-3,876992","Madrid, Comunidad de"
"1441","Madrid","CALLE","BOADILLA DEL MONTE                                ","40,40525","-3,876992","Madrid, Comunidad de"
"1442","Madrid","CALLE","BOLTAÑA                                           ","42,44247","0,0698157","Aragón"
"1443","Madrid","CALLE","BUGEDO                                            ","42,64932","-3,017947","Castilla y León"
"1444","Madrid","PSAJE","CAMARMA DE ESTERUELAS                             ","40,54861","-3,377597","Madrid, Comunidad de"
"1445","Madrid","CALLE","CAMPASPERO                                        ","41,49291","-4,199188","Castilla y León"
"1446","Madrid","CALLE","CARIÑENA                                          ","41,33694","-1,224118","Aragón"
"1447","Madrid","PLAZA","CARMONA                                           ","37,47102","-5,642328","Andalucía"
"1448","Madrid","CALLE","CASABERMEJA                                       ","36,89404","-4,428977","Andalucía"
"1449","Madrid","CALLE","CASARABONELA                                      ","36,78524","-4,842167","Andalucía"
"1450","Madrid","CALLE","CASTROJERIZ                                       ","42,28828","-4,138836","Castilla y León"
"1451","Madrid","CALLE","CASTRONUÑO                                        ","41,38883","-5,260547","Castilla y León"
"1452","Madrid","CALLE","CASTROPOL                                         ","43,52812","-7,030118","Asturias, Principado de"
"1453","Madrid","CALLE","CELLA                                             ","40,4551","-1,286764","Aragón"
"1454","Madrid","CALLE","CENICERO                                          ","42,48131","-2,641844","Rioja, La"
"1455","Madrid","CALLE","CERVANTES                                         ","42,86984","-7,060073","Galicia"
"1456","Madrid","CALLE","CIFUENTES                                         ","40,78657","-2,622788","Castilla-La Mancha"
"1457","Madrid","CALLE","COLLADO MEDIANO                                   ","40,69389","-4,023123","Madrid, Comunidad de"
"1458","Madrid","CALLE","CONSUEGRA                                         ","39,46046","-3,60672","Castilla-La Mancha"
"1459","Madrid","CALLE","CORELLA                                           ","42,11428","-1,784595","Navarra, Comunidad Foral de"
"1460","Madrid","PLAZA","CORTES                                            ","41,91969","-1,421934","Navarra, Comunidad Foral de"
"1461","Madrid","CALLE","CUEVAS BAJAS                                      ","37,23587","-4,489641","Andalucía"
"1462","Madrid","CALLE","DAIMIEL                                           ","39,07178","-3,616573","Castilla-La Mancha"
"1463","Madrid","AVDA ","DAROCA                                            ","41,11533","-1,413934","Aragón"
"1464","Madrid","CALLE","CASALARREINA                                      ","42,54792","-2,913199","Rioja, La"
"1465","Madrid","CALLE","MOGUER                                            ","37,27469","-6,836591","Andalucía"
"1466","Madrid","CALLE","FUENSALIDA                                        ","40,05297","-4,209178","Castilla-La Mancha"
"1467","Madrid","CALLE","EZCARAY                                           ","42,32673","-3,013395","Rioja, La"
"1468","Madrid","PLAZA","CANTORIA                                          ","37,35259","-2,193626","Andalucía"
"1469","Madrid","CALLE","ESCALONILLA                                       ","39,92519","-4,348843","Castilla-La Mancha"
"1470","Madrid","CALLE","CANET DE MAR                                      ","41,58897","2,581924","Cataluña"
"1471","Madrid","CALLE","VILLARRAMIEL                                      ","42,04258","-4,913169","Castilla y León"
"1472","Madrid","TRVA ","SANTOÑA                                           ","43,44215","-3,453193","Cantabria"
"1473","Madrid","CALLE","ALAMEDA DEL VALLE                                 ","40,9179","-3,843788","Madrid, Comunidad de"
"1474","Madrid","CALLE","ESTREMERA                                         ","40,18403","-3,106115","Madrid, Comunidad de"
"1475","Madrid","CALLE","VILLAMANTA                                        ","40,29961","-4,110051","Madrid, Comunidad de"
"1476","Madrid","CALLE","CINCOVILLAS                                       ","41,20544","-2,818308","Castilla-La Mancha"
"1477","Madrid","CALLE","VILLALUENGA DE LA SAGRA                           ","40,02728","-3,911721","Castilla-La Mancha"
"1478","Madrid","CALLE","VILLARINO DE LOS AIRES                            ","41,26935","-6,46907","Castilla y León"
"1479","Madrid","CALLE","ALMONTE                                           ","37,26254","-6,51724","Andalucía"
"1480","Madrid","CALLE","BABILAFUENTE                                      ","40,97716","-5,425566","Castilla y León"
"1481","Madrid","CALLE","MALPICA DE TAJO                                   ","39,89419","-4,546063","Castilla-La Mancha"
"1482","Madrid","CALLE","BAÑOS DE MONTEMAYOR                               ","40,31583","-5,859305","Extremadura"
"1483","Madrid","CALLE","MONTEJO                                           ","40,6315","-5,623549","Castilla y León"
"1484","Madrid","CALLE","MUÑICO                                            ","40,70657","-5,026659","Castilla y León"
"1485","Madrid","CALLE","RIOCABADO                                         ","40,8301","-4,803108","Castilla y León"
"1486","Madrid","CALLE","CABEZAS DEL VILLAR                                ","40,71527","-5,209755","Castilla y León"
"1487","Madrid","CALLE","CHIPIONA                                          ","36,7408","-6,43587","Andalucía"
"1488","Madrid","PSAJE","AMBITE                                            ","40,3292","-3,181895","Madrid, Comunidad de"
"1489","Madrid","CALLE","NAVIA                                             ","43,5401","-6,723192","Asturias, Principado de"
"1490","Madrid","CALLE","GUAREÑA                                           ","38,86047","-6,104637","Extremadura"
"1491","Madrid","CALLE","CEDILLO DEL CONDADO                               ","40,1137","-3,922378","Castilla-La Mancha"
"1492","Madrid","CALLE","MUÑANA                                            ","40,59051","-5,014978","Castilla y León"
"1493","Madrid","CALLE","JARILLA                                           ","40,17308","-6,002533","Extremadura"
"1494","Madrid","CALLE","VILLAR DEL POZO                                   ","38,84964","-3,963472","Castilla-La Mancha"
"1495","Madrid","CALLE","TORRE DE JUAN ABAD                                ","38,58471","-3,060354","Castilla-La Mancha"
"1496","Madrid","CALLE","BIELSA                                            ","42,6338","0,2184766","Aragón"
"1497","Madrid","CALLE","SALAMANCA                                         ","40,96497","-5,663047","Castilla y León"
"1498","Madrid","CALLE","SAN FELICES                                       ","41,93699","-2,027122","Castilla y León"
"1499","Madrid","PLAZA","SAN FERNANDO                                      ","36,46572","-6,196626","Andalucía"
"1500","Madrid","PLAZA","SAN JAVIER                                        ","37,80569","-0,8345491","Murcia, Región de"
"1501","Madrid","CALLE","SAN JUSTO                                         ","42,13504","-6,624657","Castilla y León"
"1502","Madrid","CALLE","SANTA ANA                                         ","39,30836","-5,991424","Extremadura"
"1503","Madrid","PLAZA","SANTA ANA                                         ","39,30836","-5,991424","Extremadura"
"1504","Madrid","CALLE","SANTA COLOMA                                      ","42,36699","-2,655694","Rioja, La"
"1505","Madrid","CALLE","SANTA POLA                                        ","38,1923","-0,5552066","Comunitat Valenciana"
"1506","Madrid","CALLE","SANTOÑA                                           ","43,44215","-3,453193","Cantabria"
"1507","Madrid","CALLE","SEQUEROS                                          ","40,5139","-6,024513","Castilla y León"
"1508","Madrid","CALLE","SIMANCAS                                          ","41,59023","-4,826713","Castilla y León"
"1509","Madrid","CALLE","SORIA                                             ","41,7636","-2,464921","Castilla y León"
"1510","Madrid","CALLE","SUANCES                                           ","43,42658","-4,041966","Cantabria"
"1511","Madrid","CALLE","TALAVERA                                          ","41,58171","1,339084","Cataluña"
"1512","Madrid","CALLE","TORDESILLAS                                       ","41,50165","-4,999127","Castilla y León"
"1513","Madrid","CALLE","TORO                                              ","41,52636","-5,394857","Castilla y León"
"1514","Madrid","PLAZA","TORRELODONES                                      ","40,57628","-3,929452","Madrid, Comunidad de"
"1515","Madrid","CALLE","TOTANA                                            ","37,77124","-1,501004","Murcia, Región de"
"1516","Madrid","CALLE","UCEDA                                             ","40,84321","-3,461408","Castilla-La Mancha"
"1517","Madrid","PSAJE","VALDEMAQUEDA                                      ","40,51147","-4,295926","Madrid, Comunidad de"
"1518","Madrid","CALLE","VALENZUELA                                        ","37,77508","-4,219841","Andalucía"
"1519","Madrid","CALLE","VALVERDE                                          ","27,8089","-17,91566","Canarias"
"1520","Madrid","CALLE","VARA DE REY                                       ","39,42599","-2,293694","Castilla-La Mancha"
"1521","Madrid","CALLE","VELILLA                                           ","41,55871","-5,004748","Castilla y León"
"1522","Madrid","CALLE","VILLACARRIEDO                                     ","43,23019","-3,805764","Cantabria"
"1523","Madrid","CALLE","VILLAESCUSA                                       ","41,20633","-5,464819","Cantabria"
"1524","Madrid","CALLE","VILLAESCUSA                                       ","41,20633","-5,464819","Castilla y León"
"1525","Madrid","CALLE","VILLAESCUSA                                       ","43,37305","-3,850833","Cantabria"
"1526","Madrid","CALLE","VILLAESCUSA                                       ","43,37305","-3,850833","Castilla y León"
"1527","Madrid","CALLE","VILLAFUERTE                                       ","41,73453","-4,323468","Castilla y León"
"1528","Madrid","CALLE","VILLALPANDO                                       ","41,86461","-5,411108","Castilla y León"
"1529","Madrid","CALLE","VILLASANDINO                                      ","42,37226","-4,109077","Castilla y León"
"1530","Madrid","CALLE","MONTEMAYOR DE PILILLA                             ","41,5081","-4,453449","Castilla y León"
"1531","Madrid","PLAZA","MONTILLA                                          ","37,58963","-4,638313","Andalucía"
"1532","Madrid","CALLE","NAVAS DEL REY                                     ","40,38501","-4,250652","Madrid, Comunidad de"
"1533","Madrid","CALLE","NEBREDA                                           ","41,96859","-3,63392","Castilla y León"
"1534","Madrid","CALLE","NESTARES                                          ","42,26964","-2,61939","Rioja, La"
"1535","Madrid","CALLE","OLIANA                                            ","42,06369","1,312823","Cataluña"
"1536","Madrid","CALLE","ONDARROA                                          ","43,3207","-2,420475","País Vasco"
"1537","Madrid","CALLE","PANCORBO                                          ","42,63524","-3,110586","Castilla y León"
"1538","Madrid","CALLE","PANTOJA                                           ","40,0439","-3,836551","Castilla-La Mancha"
"1539","Madrid","CALLE","PEGUERINOS                                        ","40,62729","-4,232728","Castilla y León"
"1540","Madrid","CALLE","PONTEVEDRA                                        ","42,43362","-8,648053","Galicia"
"1541","Madrid","CALLE","POZOBLANCO                                        ","38,37742","-4,848376","Andalucía"
"1542","Madrid","CALLE","PRIEGO                                            ","40,44872","-2,314606","Castilla-La Mancha"
"1543","Madrid","CALLE","RIAZA                                             ","41,28003","-3,477578","Castilla y León"
"1544","Madrid","CALLE","ROCAFORT                                          ","39,53096","-0,4104713","Comunitat Valenciana"
"1545","Madrid","CALLE","ABADES                                            ","40,91547","-4,26913","Castilla y León"
"1546","Madrid","CALLE","ALAMEDA                                           ","37,20783","-4,658073","Andalucía"
"1547","Madrid","CALLE","ALAMEDILLA                                        ","37,58174","-3,244309","Andalucía"
"1548","Madrid","CALLE","ALBA                                              ","40,61812","-1,345689","Aragón"
"1549","Madrid","CALLE","ALBELDA                                           ","41,86542","0,4611521","Aragón"
"1550","Madrid","CALLE","ALGODONALES                                       ","36,88092","-5,405773","Andalucía"
"1551","Madrid","CALLE","ALOZAINA                                          ","36,72768","-4,85646","Andalucía"
"1552","Madrid","CALLE","AMPOSTA                                           ","40,71231","0,579972","Cataluña"
"1553","Madrid","CALLE","AMPUERO                                           ","43,34346","-3,41566","Cantabria"
"1554","Madrid","PLAZA","ANGUIANO                                          ","42,26134","-2,764917","Rioja, La"
"1555","Madrid","CALLE","ARANZUEQUE                                        ","40,49243","-3,076671","Castilla-La Mancha"
"1556","Madrid","CALLE","VILLABLINO                                        ","42,93821","-6,320078","Castilla y León"
"1557","Madrid","CALLE","AZOFRA                                            ","42,42418","-2,800831","Rioja, La"
"1558","Madrid","CALLE","BOADILLA DEL CAMINO                               ","42,25846","-4,347185","Castilla y León"
"1559","Madrid","CALLE","OBANOS                                            ","42,67956","-1,785792","Navarra, Comunidad Foral de"
"1560","Madrid","CALLE","NERJA                                             ","36,74503","-3,876649","Andalucía"
"1561","Madrid","CALLE","MAZARAMBROZ                                       ","39,69421","-4,021279","Castilla-La Mancha"
"1562","Madrid","CALLE","VILLA DEL PRADO                                   ","40,27678","-4,305642","Madrid, Comunidad de"
"1563","Madrid","CALLE","BALMASEDA                                         ","43,19287","-3,196942","País Vasco"
"1564","Sevilla","CALLE","RIOJA                                             ","36,94406","-2,462424","Andalucía"
"1565","Sevilla","CALLE","SAN FERNANDO                                      ","36,46572","-6,196626","Andalucía"
"1566","Sevilla","CALLE","SAN ROQUE                                         ","36,20975","-5,384572","Andalucía"
"1567","Sevilla","CALLE","TARIFA                                            ","36,01271","-5,602954","Andalucía"
"1568","Sevilla","CALLE","BAENA                                             ","37,61441","-4,326089","Andalucía"
"1569","Sevilla","CALLE","BUJALANCE                                         ","37,89657","-4,383588","Andalucía"
"1570","Sevilla","CALLE","CONQUISTA                                         ","38,40844","-4,500968","Andalucía"
"1571","Sevilla","CALLE","ESPEJO                                            ","37,68211","-4,552363","Andalucía"
"1572","Sevilla","CALLE","HORNACHUELOS                                      ","37,83084","-5,242984","Andalucía"
"1573","Sevilla","CALLE","LUCENA                                            ","37,40873","-4,485598","Andalucía"
"1574","Sevilla","CALLE","MONTORO                                           ","38,02617","-4,381874","Andalucía"
"1575","Sevilla","CALLE","MORILES                                           ","37,43526","-4,608767","Andalucía"
"1576","Sevilla","CALLE","POSADAS                                           ","37,80041","-5,107038","Andalucía"
"1577","Sevilla","CALLE","PUENTE GENIL                                      ","37,39051","-4,770465","Andalucía"
"1578","Sevilla","CALLE","RUTE                                              ","37,32587","-4,371301","Andalucía"
"1579","Sevilla","CALLE","SANTAELLA                                         ","37,56627","-4,845094","Andalucía"
"1580","Sevilla","CALLE","ARMILLA                                           ","37,1401","-3,617981","Andalucía"
"1581","Sevilla","CALLE","DARRO                                             ","37,35002","-3,292531","Andalucía"
"1582","Sevilla","CALLE","GALERA                                            ","37,74289","-2,551193","Andalucía"
"1583","Sevilla","CALLE","GRANADA                                           ","37,17649","-3,597929","Andalucía"
"1584","Sevilla","CALLE","GUADIX                                            ","37,3004","-3,134583","Andalucía"
"1585","Sevilla","CALLE","MOTRIL                                            ","36,74467","-3,516718","Andalucía"
"1586","Sevilla","CALLE","PADUL                                             ","37,02432","-3,626719","Andalucía"
"1587","Sevilla","CALLE","SALOBREÑA                                         ","36,74626","-3,587108","Andalucía"
"1588","Sevilla","CALLE","SANTA FE                                          ","37,18936","-3,719076","Andalucía"
"1589","Sevilla","CALLE","ALOSNO                                            ","37,54936","-7,115428","Andalucía"
"1590","Sevilla","CALLE","ARACENA                                           ","37,89417","-6,561207","Andalucía"
"1591","Sevilla","CALLE","AYAMONTE                                          ","37,21466","-7,409819","Andalucía"
"1592","Sevilla","RTDA ","BERROCAL                                          ","38","-6,883333","Andalucía"
"1593","Sevilla","CALLE","CARTAYA                                           ","37,28314","-7,154979","Andalucía"
"1594","Sevilla","CALLE","CHUCENA                                           ","37,36157","-6,393946","Andalucía"
"1595","Sevilla","CALLE","CORTEGANA                                         ","37,90937","-6,820616","Andalucía"
"1596","Sevilla","CALLE","GALAROZA                                          ","37,92757","-6,709221","Andalucía"
"1597","Sevilla","CALLE","HIGUERA DE LA SIERRA                              ","37,83819","-6,447579","Andalucía"
"1598","Sevilla","CALLE","HUELVA                                            ","37,2571","-6,949555","Andalucía"
"1599","Sevilla","CALLE","JABUGO                                            ","37,91671","-6,729078","Andalucía"
"1600","Sevilla","CALLE","LEPE                                              ","37,25432","-7,203348","Andalucía"
"1601","Sevilla","CALLE","MANZANILLA                                        ","37,38773","-6,429422","Andalucía"
"1602","Sevilla","CALLE","MOGUER                                            ","37,27469","-6,836591","Andalucía"
"1603","Sevilla","CALLE","NERVA                                             ","37,69511","-6,550632","Andalucía"
"1604","Sevilla","CALLE","NIEBLA                                            ","37,3601","-6,6792","Andalucía"
"1605","Sevilla","CALLE","PALOS DE LA FRONTERA                              ","37,2282","-6,893426","Andalucía"
"1606","Sevilla","CALLE","TRIGUEROS                                         ","37,38319","-6,833752","Andalucía"
"1607","Sevilla","CALLE","VALDELARCO                                        ","37,95044","-6,683222","Andalucía"
"1608","Sevilla","CALLE","ARJONA                                            ","37,93648","-4,054891","Andalucía"
"1609","Sevilla","CALLE","CASTELLAR                                         ","38,25621","-3,131925","Andalucía"
"1610","Sevilla","CALLE","SANTA ELENA                                       ","38,33911","-3,539236","Andalucía"
"1611","Sevilla","CALLE","TORRE DEL CAMPO                                   ","37,77657","-3,895521","Andalucía"
"1612","Sevilla","CALLE","TORREBLASCOPEDRO                                  ","37,99618","-3,638916","Andalucía"
"1613","Sevilla","CALLE","TORREDONJIMENO                                    ","37,76543","-3,959263","Andalucía"
"1614","Sevilla","CALLE","TORREPEROGIL                                      ","38,0345","-3,287597","Andalucía"
"1615","Sevilla","CALLE","TORRES                                            ","37,78608","-3,510031","Andalucía"
"1616","Sevilla","CALLE","ALGARROBO                                         ","36,77216","-4,039314","Andalucía"
"1617","Sevilla","CALLE","PALENCIA                                          ","42,01246","-4,531175","Castilla y León"
"1618","Sevilla","CALLE","ALBA DE TORMES                                    ","40,82463","-5,515934","Castilla y León"
"1619","Sevilla","BRDLA","ARAPILES                                          ","40,89376","-5,644847","Castilla y León"
"1620","Sevilla","CALLE","CANDELARIO                                        ","40,36805","-5,744507","Castilla y León"
"1621","Sevilla","CALLE","CEPEDA                                            ","40,46525","-6,041499","Castilla y León"
"1622","Sevilla","CALLE","MALPARTIDA                                        ","40,76288","-5,233022","Castilla y León"
"1623","Sevilla","CALLE","SALAMANCA                                         ","40,96497","-5,663047","Castilla y León"
"1624","Sevilla","CALLE","TORRESMENUDAS                                     ","41,1022","-5,785965","Castilla y León"
"1625","Sevilla","CALLE","ABADES                                            ","40,91547","-4,26913","Castilla y León"
"1626","Sevilla","CALLE","CODORNIZ                                          ","41,06709","-4,600601","Castilla y León"
"1627","Sevilla","CALLE","DURUELO                                           ","41,23553","-3,649323","Castilla y León"
"1628","Sevilla","CALLE","TORRECABALLEROS                                   ","40,99184","-4,024845","Castilla y León"
"1629","Sevilla","CALLE","BARCA                                             ","41,45625","-2,620859","Castilla y León"
"1630","Sevilla","CALLE","MEDINACELI                                        ","41,17257","-2,433086","Castilla y León"
"1631","Sevilla","CALLE","SORIA                                             ","41,7636","-2,464921","Castilla y León"
"1632","Sevilla","CALLE","MEDINA DEL CAMPO                                  ","41,30819","-4,921706","Castilla y León"
"1633","Sevilla","CALLE","SAN SALVADOR                                      ","41,61988","-5,086821","Castilla y León"
"1634","Sevilla","CALLE","TORDESILLAS                                       ","41,50165","-4,999127","Castilla y León"
"1635","Sevilla","CALLE","TORRE DE PEÑAFIEL                                 ","41,53635","-4,088619","Castilla y León"
"1636","Sevilla","CALLE","GEMA                                              ","41,41839","-5,649582","Castilla y León"
"1637","Sevilla","CALLE","MALVA                                             ","41,65389","-5,488196","Castilla y León"
"1638","Sevilla","CALLE","TORO                                              ","41,52636","-5,394857","Castilla y León"
"1639","Sevilla","PSAJE","ZAMORA                                            ","41,50368","-5,743778","Castilla y León"
"1640","Sevilla","CALLE","BARCELONA                                         ","41,38792","2,169919","Cataluña"
"1641","Sevilla","CALLE","IGUALADA                                          ","41,57877","1,617193","Cataluña"
"1642","Sevilla","CALLE","CERVERA                                           ","41,66832","1,275151","Cataluña"
"1643","Sevilla","CALLE","TALAVERA                                          ","41,58171","1,339084","Cataluña"
"1644","Sevilla","CLLON","GANDESA                                           ","41,05214","0,438685","Cataluña"
"1645","Sevilla","CALLE","TARRAGONA                                         ","41,11866","1,24533","Cataluña"
"1646","Sevilla","CALLE","CEUTA                                             ","35,88829","-5,316195","Ceuta"
"1647","Sevilla","CALLE","MELILLA                                           ","35,29234","-2,938794","Melilla"
"1648","Sevilla","CALLE","ALMENDRALEJO                                      ","38,68982","-6,405679","Extremadura"
"1649","Sevilla","CALLE","AZUAGA                                            ","38,25962","-5,677916","Extremadura"
"1650","Sevilla","CALLE","BADAJOZ                                           ","38,8786","-6,970284","Extremadura"
"1651","Sevilla","CALLE","BIENVENIDA                                        ","38,29828","-6,21055","Extremadura"
"1652","Sevilla","CALLE","FERIA                                             ","38,51197","-6,564341","Extremadura"
"1653","Sevilla","CALLE","FUENTE DE CANTOS                                  ","38,24661","-6,309231","Extremadura"
"1654","Sevilla","CALLE","LLERENA                                           ","38,23769","-6,015329","Extremadura"
"1655","Sevilla","PLAZA","MONESTERIO                                        ","38,08678","-6,274293","Extremadura"
"1656","Sevilla","CALLE","PALOMAS                                           ","38,69216","-6,134156","Extremadura"
"1657","Sevilla","CALLE","RISCO                                             ","38,91041","-5,123031","Extremadura"
"1658","Sevilla","CALLE","TORREMAYOR                                        ","38,90372","-6,536332","Extremadura"
"1659","Sevilla","CALLE","ZAFRA                                             ","38,4258","-6,416446","Extremadura"
"1660","Sevilla","CALLE","ACEBO                                             ","40,2028","-6,716342","Extremadura"
"1661","Sevilla","CALLE","CEREZO                                            ","40,23718","-6,225346","Extremadura"
"1662","Sevilla","AVDA ","CORIA                                             ","39,98358","-6,539727","Extremadura"
"1663","Sevilla","CALLE","GUADALUPE                                         ","39,45216","-5,330024","Extremadura"
"1664","Sevilla","CALLE","HIGUERA                                           ","39,72699","-5,666839","Extremadura"
"1665","Sevilla","CALLE","SANTA ANA                                         ","39,30836","-5,991424","Extremadura"
"1666","Sevilla","CALLE","TORREJONCILLO                                     ","39,89564","-6,466379","Extremadura"
"1667","Sevilla","CALLE","TORREMOCHA                                        ","39,34707","-6,170862","Extremadura"
"1668","Sevilla","CALLE","TORREORGAZ                                        ","39,38263","-6,247857","Extremadura"
"1669","Sevilla","CALLE","SOMOSIERRA                                        ","41,13312","-3,581837","Madrid, Comunidad de"
"1670","Sevilla","CALLE","TORRELAGUNA                                       ","40,82785","-3,538488","Madrid, Comunidad de"
"1671","Sevilla","CALLE","TORRELODONES                                      ","40,57628","-3,929452","Madrid, Comunidad de"
"1672","Sevilla","CALLE","ESLAVA                                            ","42,5647","-1,458623","Navarra, Comunidad Foral de"
"1673","Sevilla","CALLE","ESPRONCEDA                                        ","42,59675","-2,305045","Navarra, Comunidad Foral de"
"1674","Sevilla","CALLE","LANA                                              ","42,706","-2,247","Navarra, Comunidad Foral de"
"1675","Sevilla","CALLE","SAMANIEGO                                         ","42,56983","-2,680185","País Vasco"
"1676","Sevilla","CALLE","IRUN                                              ","43,33823","-1,789272","País Vasco"
"1677","Sevilla","CALLE","SEGURA                                            ","43,00922","-2,252519","País Vasco"
"1678","Sevilla","CALLE","BILBAO                                            ","43,25696","-2,923441","País Vasco"
"1679","Sevilla","CALLE","ZAMUDIO                                           ","43,28333","-2,866667","País Vasco"
"1680","Sevilla","CALLE","BENIDORM                                          ","38,53704","-0,1290771","Comunitat Valenciana"
"1681","Sevilla","CALLE","ELDA                                              ","38,47803","-0,7904639","Comunitat Valenciana"
"1682","Sevilla","CALLE","SALINAS                                           ","38,51891","-0,9121291","Comunitat Valenciana"
"1683","Sevilla","CALLE","SANTA POLA                                        ","38,1923","-0,5552066","Comunitat Valenciana"
"1684","Sevilla","PLAZA","SELLA                                             ","38,60862","-0,2730576","Comunitat Valenciana"
"1685","Sevilla","CALLE","TORREVIEJA                                        ","37,97747","-0,6832271","Comunitat Valenciana"
"1686","Sevilla","CALLE","TORREBLANCA                                       ","40,22024","0,1955926","Comunitat Valenciana"
"1687","Sevilla","CALLE","TORRECHIVA                                        ","40,0498","-0,3971934","Comunitat Valenciana"
"1688","Sevilla","CALLE","ALBAIDA                                           ","38,83701","-0,5156197","Comunitat Valenciana"
"1689","Sevilla","CALLE","FAURA                                             ","39,72596","-0,2636878","Comunitat Valenciana"
"1690","Sevilla","CLLON","REQUENA                                           ","39,48788","-1,100322","Comunitat Valenciana"
"1691","Sevilla","CALLE","TORRELLA                                          ","38,98889","-0,5717116","Comunitat Valenciana"
"1692","Sevilla","CALLE","VALENCIA                                          ","39,47024","-0,3768049","Comunitat Valenciana"
"1693","Sevilla","CALLE","TORREQUEMADA                                      ","39,36641","-6,220093","Extremadura"
"1694","Sevilla","CALLE","TRUJILLO                                          ","39,45842","-5,881428","Extremadura"
"1695","Sevilla","CALLE","ARES                                              ","43,4263","-8,247746","Galicia"
"1696","Sevilla","CALLE","BETANZOS                                          ","43,28106","-8,211315","Galicia"
"1697","Sevilla","CALLE","MIÑO                                              ","43,3475","-8,206388","Galicia"
"1698","Sevilla","CALLE","VEDRA                                             ","42,78234","-8,467377","Galicia"
"1699","Sevilla","GRUP ","CERVANTES                                         ","42,86984","-7,060073","Galicia"
"1700","Sevilla","CALLE","CERVANTES                                         ","42,86984","-7,060073","Galicia"
"1701","Sevilla","CALLE","QUIROGA                                           ","42,47597","-7,271719","Galicia"
"1702","Sevilla","CALLE","VIGO                                              ","42,23136","-8,712447","Galicia"
"1703","Sevilla","CALLE","FORMENTERA                                        ","38,6964","1,453135","Balears, Illes"
"1704","Sevilla","CALLE","MURO                                              ","39,73408","3,053606","Balears, Illes"
"1705","Sevilla","PLAZA","ALFARO                                            ","42,17858","-1,749326","Rioja, La"
"1706","Sevilla","CLLON","CENICERO                                          ","42,48131","-2,641844","Rioja, La"
"1707","Sevilla","CLLON","CLAVIJO                                           ","42,34995","-2,425871","Rioja, La"
"1708","Sevilla","CALLE","LOGROÑO                                           ","42,46577","-2,449995","Rioja, La"
"1709","Sevilla","CALLE","LUMBRERAS                                         ","42,105","-2,62399","Rioja, La"
"1710","Sevilla","CALLE","SANTO DOMINGO DE LA CALZADA                       ","42,44199","-2,95259","Rioja, La"
"1711","Sevilla","CALLE","BRUNETE                                           ","40,40554","-3,997736","Madrid, Comunidad de"
"1712","Sevilla","CALLE","GETAFE                                            ","40,30498","-3,732677","Madrid, Comunidad de"
"1713","Sevilla","CALLE","GUADARRAMA                                        ","40,67348","-4,090732","Madrid, Comunidad de"
"1714","Sevilla","CALLE","LOZOYA                                            ","40,9515","-3,791897","Madrid, Comunidad de"
"1715","Sevilla","CALLE","MADRID                                            ","40,41669","-3,700346","Madrid, Comunidad de"
"1716","Sevilla","CALLE","PINTO                                             ","40,24454","-3,696013","Madrid, Comunidad de"
"1717","Sevilla","CALLE","MONTEJAQUE                                        ","36,73365","-5,251382","Andalucía"
"1718","Sevilla","CALLE","PIZARRA                                           ","36,76717","-4,707456","Andalucía"
"1719","Sevilla","CALLE","TEBA                                              ","36,98348","-4,920274","Andalucía"
"1720","Sevilla","CALLE","TORREMOLINOS                                      ","36,62179","-4,500273","Andalucía"
"1721","Sevilla","CALLE","AGUADULCE                                         ","37,25283","-4,991125","Andalucía"
"1722","Sevilla","CALLE","ALMENSILLA                                        ","37,30904","-6,113987","Andalucía"
"1723","Sevilla","CALLE","ARAHAL                                            ","37,2641","-5,542829","Andalucía"
"1724","Sevilla","CALLE","BADOLATOSA                                        ","37,30871","-4,672858","Andalucía"
"1725","Sevilla","CALLE","BORMUJOS                                          ","37,37101","-6,070961","Andalucía"
"1726","Sevilla","CALLE","BRENES                                            ","37,55057","-5,873065","Andalucía"
"1727","Sevilla","CALLE","BURGUILLOS                                        ","37,58725","-5,967274","Andalucía"
"1728","Sevilla","CALLE","CAMAS                                             ","37,40087","-6,032911","Andalucía"
"1729","Sevilla","CALLE","CAÑADA ROSAL                                      ","37,59894","-5,210358","Andalucía"
"1730","Sevilla","CALLE","CANTILLANA                                        ","37,60867","-5,825826","Andalucía"
"1731","Sevilla","CALLE","CARMONA                                           ","37,47102","-5,642328","Andalucía"
"1732","Sevilla","CALLE","CASARICHE                                         ","37,29389","-4,759532","Andalucía"
"1733","Sevilla","CALLE","CASTILBLANCO DE LOS ARROYOS                       ","37,67459","-5,9893","Andalucía"
"1734","Sevilla","CALLE","CASTILLEJA DE LA CUESTA                           ","37,38644","-6,051838","Andalucía"
